Waypoint,79,Waypoint,80,1
Waypoint,79,Waypoint,80,1
Waypoint,79,Waypoint,82,1
Waypoint,82,Waypoint,81,1
Waypoint,80,Waypoint,81,1
Waypoint,81,Waypoint,89,1
Waypoint,82,Waypoint,33,1
Waypoint,89,Waypoint,92,1
Waypoint,89,Waypoint,88,1
Waypoint,87,Waypoint,88,1
Waypoint,88,Waypoint,90,1
Waypoint,92,Waypoint,93,1
Waypoint,92,Waypoint,91,1
Waypoint,93,Waypoint,96,1
Waypoint,97,Waypoint,96,1
Waypoint,100,Waypoint,101,1
Waypoint,100,Waypoint,97,1
Waypoint,102,Waypoint,100,1
Waypoint,102,Waypoint,103,1
Waypoint,102,Waypoint,105,1
Waypoint,125,Waypoint,124,1
Waypoint,123,Waypoint,124,1
Waypoint,124,Waypoint,113,1
Waypoint,122,Waypoint,113,1
Waypoint,112,Waypoint,113,1
Waypoint,112,Waypoint,121,1
Waypoint,112,Waypoint,116,1
Waypoint,104,Waypoint,120,1
Waypoint,120,Waypoint,116,1
Waypoint,116,Waypoint,117,1
Waypoint,118,Waypoint,117,1
Waypoint,117,Waypoint,28,1
Waypoint,112,Waypoint,114,1
Waypoint,32,Waypoint,112,1
Waypoint,113,Waypoint,114,1
Waypoint,111,Waypoint,114,1
Waypoint,111,Waypoint,107,1
Waypoint,106,Waypoint,107,1
Waypoint,111,Waypoint,110,1
Waypoint,107,Waypoint,108,1
Waypoint,110,Waypoint,108,1
Waypoint,108,Waypoint,109,1
Waypoint,110,Waypoint,86,1
Waypoint,86,Waypoint,84,1
Waypoint,85,Waypoint,84,1
Waypoint,113,Waypoint,115,1
Waypoint,58,Waypoint,115,1
Waypoint,59,Waypoint,115,1
Waypoint,57,Waypoint,58,1
Waypoint,67,Waypoint,68,1
Waypoint,60,Waypoint,61,1
Waypoint,61,Waypoint,61,1
Waypoint,66,Waypoint,69,1
Waypoint,64,Waypoint,66,1
Waypoint,69,Waypoint,70,1
Waypoint,72,Waypoint,69,1
Waypoint,70,Waypoint,72,1
Waypoint,71,Waypoint,70,1
Waypoint,69,Waypoint,77,1
Waypoint,71,Waypoint,74,1
Waypoint,73,Waypoint,74,1
Waypoint,73,Waypoint,75,1
Waypoint,70,Waypoint,75,1
Waypoint,77,Waypoint,70,1
Waypoint,77,Waypoint,78,1
Waypoint,70,Waypoint,78,1
Waypoint,73,Waypoint,78,1
Waypoint,65,Waypoint,64,1
Waypoint,65,Waypoint,49,1
Waypoint,42,Waypoint,65,1
Waypoint,91,Waypoint,68,1
Waypoint,33,Waypoint,93,2
Waypoint,22,Waypoint,23,1
Waypoint,33,Waypoint,101,0
Waypoint,29,Waypoint,30,0
Waypoint,29,Waypoint,119,0
Waypoint,118,Waypoint,119,0
Waypoint,118,Waypoint,120,0
Waypoint,120,Waypoint,121,0
Waypoint,121,Waypoint,122,0
Waypoint,123,Waypoint,122,0
Waypoint,123,Waypoint,68,0
Waypoint,125,Waypoint,68,0
Waypoint,125,Waypoint,58,0
Waypoint,59,Waypoint,58,0
Waypoint,59,Waypoint,60,0
Waypoint,67,Waypoint,83,0
Waypoint,67,Waypoint,66,0
Waypoint,57,Waypoint,66,0
Waypoint,57,Waypoint,56,0
Waypoint,83,Waypoint,87,0
Waypoint,64,Waypoint,55,0
Waypoint,56,Waypoint,55,0
Waypoint,101,Waypoint,30,0
Waypoint,55,Waypoint,53,0
Waypoint,53,Waypoint,54,0
Waypoint,53,Waypoint,52,0
Waypoint,51,Waypoint,52,0
Waypoint,52,Waypoint,46,0
Waypoint,50,Waypoint,54,0
Waypoint,50,Waypoint,51,0
Waypoint,45,Waypoint,51,0
Waypoint,45,Waypoint,46,0
Waypoint,50,Waypoint,49,0
Waypoint,48,Waypoint,49,0
Waypoint,44,Waypoint,48,0
Waypoint,45,Waypoint,44,0
Waypoint,42,Waypoint,44,0
Waypoint,42,Waypoint,43,0
Waypoint,41,Waypoint,43,0
Waypoint,47,Waypoint,41,0
Waypoint,39,Waypoint,41,0
Waypoint,40,Waypoint,39,0
Waypoint,38,Waypoint,39,0
Waypoint,37,Waypoint,38,0
Waypoint,36,Waypoint,37,0
Waypoint,38,Waypoint,34,0
Waypoint,34,Waypoint,36,0
Waypoint,39,Waypoint,35,0
Waypoint,34,Waypoint,35,0
Waypoint,35,Waypoint,85,0
Waypoint,1,Waypoint,34,0
Waypoint,85,Waypoint,8,0
Waypoint,1,Waypoint,8,0
Waypoint,86,Waypoint,109,0
Waypoint,4,Waypoint,109,0
Waypoint,4,Waypoint,5,0
Waypoint,8,Waypoint,5,0
Waypoint,29,Waypoint,31,0
Waypoint,28,Waypoint,31,0
Waypoint,28,Waypoint,27,0
Waypoint,19,Waypoint,21,0
Waypoint,14,Waypoint,20,0
Waypoint,6,Waypoint,5,0
Waypoint,6,Waypoint,7,0
Waypoint,3,Waypoint,7,0
Waypoint,3,Waypoint,12,0
Waypoint,13,Waypoint,12,0
Waypoint,10,Waypoint,9,0
Waypoint,11,Waypoint,9,0
Waypoint,10,Waypoint,7,0
Waypoint,3,Waypoint,9,0
Waypoint,11,Waypoint,12,0
Waypoint,14,Waypoint,13,0
Waypoint,91,Waypoint,87,0
Waypoint,13,Waypoint,15,0
Waypoint,16,Waypoint,15,0
Waypoint,16,Waypoint,23,0
Waypoint,24,Waypoint,23,0
Waypoint,17,Waypoint,18,0
Waypoint,2,Waypoint,1,0
Waypoint,2,Waypoint,3,0
Waypoint,25,Waypoint,2,0
Waypoint,25,Waypoint,26,0
Waypoint,91,Waypoint,94,2
Waypoint,95,Waypoint,94,2
Waypoint,95,Waypoint,99,2
Waypoint,98,Waypoint,99,2
Waypoint,98,Waypoint,103,2
Waypoint,104,Waypoint,103,2
Waypoint,104,Waypoint,105,2
Waypoint,98,Waypoint,97,2
Waypoint,95,Waypoint,96,2
Waypoint,56,Waypoint,62,2
Waypoint,60,Waypoint,62,2
Waypoint,62,Waypoint,63,2
Purple-B1,1,Waypoint,33,2
Purple-A5,2,Waypoint,30,0
Blue-A3,1,Waypoint,18,0
Blue-A2,3,Waypoint,26,0
Blue-A1,2,Waypoint,25,0
Purple-A6,3,Waypoint,1,0
Light Purple-S2,1,Waypoint,16,0
Light Purple-S2,1,Waypoint,26,0
Light Purple-S2,1,Light Purple-S3,1,0
Waypoint,24,Light Purple-S3,1,0
Orange-D8,1,Orange-D8,2,0
Orange-D8,3,Orange-D8,2,0
Orange-D8,3,Orange-D8,4,0
Waypoint,24,Orange-D8,4,0
Waypoint,17,Orange-D8,1,0
Light Purple-S4,1,Orange-D8,2,0
Light Purple-S4,1,Waypoint,18,0
Waypoint,22,Orange-D8,1,0
Light Purple-S1,1,Light Purple-S1,2,0
Light Purple-S1,4,Light Purple-S1,2,0
Light Purple-S1,4,Light Purple-S1,7,0
Light Purple-S1,6,Light Purple-S1,7,0
Light Purple-S1,6,Light Purple-S1,5,0
Light Purple-S1,3,Light Purple-S1,5,1
Waypoint,17,Light Purple-S1,7,0
Waypoint,22,Light Purple-S1,7,1
Waypoint,15,Light Purple-S1,6,0
Waypoint,20,Light Purple-S1,5,0
Orange-D9,1,Light Purple-S1,1,0
Orange-D9,2,Light Purple-S1,3,1
Orange-D9,1,Waypoint,19,0
Orange-D9,2,Waypoint,19,0
Orange-D9,2,Waypoint,20,0
Light Purple-S6,1,Light Purple-S6,2,0
Light Purple-S6,2,Light Purple-S6,3,0
Light Purple-S6,3,Light Purple-S6,4,0
Light Purple-S6,4,Light Purple-S6,1,0
Light Purple-S6,4,Waypoint,21,0
Light Purple-S6,4,Waypoint,27,0
Light Purple-S6,3,Waypoint,19,0
Light Purple-S6,1,Waypoint,28,0
Light Purple-S6,1,Orange-D2,2,0
Light Purple-S6,2,Orange-D2,2,0
Orange-D2,2,Orange-D2,1,0
Orange-D2,3,Orange-D2,1,1
Waypoint,29,Orange-D2,1,0
Waypoint,31,Orange-D2,3,1
Light Purple-S5,5,Light Purple-S5,4,0
Light Purple-S5,3,Light Purple-S5,4,0
Light Purple-S5,3,Light Purple-S5,2,0
Light Purple-S5,1,Light Purple-S5,2,0
Light Purple-S5,5,Waypoint,21,0
Light Purple-S5,3,Waypoint,14,0
Light Purple-S5,3,Waypoint,11,0
Light Purple-S5,1,Waypoint,6,0
Light Purple-S5,1,Waypoint,27,0
Light Purple-S5,4,Waypoint,14,0
Light Purple-S5,2,Waypoint,10,0
Light Purple-S7,1,Waypoint,32,1
Light Purple-S8,1,Light Purple-S8,3,0
Light Purple-S8,1,Light Purple-S8,2,1
Light Purple-S8,1,Waypoint,63,0
Light Purple-S8,2,Waypoint,84,1
Light Purple-S8,3,Waypoint,86,0
Light Purple-S10,1,Waypoint,88,1
Light Purple-S9,1,Waypoint,118,1
Light Purple-S9,1,Waypoint,119,1
Light Purple-S9,1,Waypoint,105,1
